,distance,coauthorship,title1,department1,duration1,title2,department2,duration2,is_same_title,is_same_department,duration_difference,Chair1,Fellow1,Head1,Lecturer1,Professional1,Professor1,Aerospace  Mechanical & Mechatronic Engineering1,Australian Centre for Field Robotics1,Chemical & Biomolecular Engineering1,Civil Engineering1,Electrical & Information Engineering1,Information Technologies1,Chair2,Fellow2,Head2,Lecturer2,Professional2,Professor2,Aerospace  Mechanical & Mechatronic Engineering2,Australian Centre for Field Robotics2,Chemical & Biomolecular Engineering2,Civil Engineering2,Electrical & Information Engineering2,Information Technologies2
1466,1.161443417,0,Professor,Civil Engineering,4472,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,90,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1467,1.161517877,0,Professor,Information Technologies,5648,Lecturer,Electrical & Information Engineering,422,0,0,5226,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1468,1.161570214,0,Professor,Australian Centre for Field Robotics,6687,Lecturer,Information Technologies,699,0,0,5988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1469,1.161654755,0,Professional,Chemical & Biomolecular Engineering,6687,Fellow,Australian Centre for Field Robotics,3408,0,0,3279,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1470,1.161869137,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,0,1,3587,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1471,1.161948183,0,Professor,Information Technologies,1765,Professor,Civil Engineering,3639,1,0,1874,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1472,1.161988952,0,Fellow,Information Technologies,363,Professor,Chemical & Biomolecular Engineering,2743,0,0,2380,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1473,1.162052703,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Chemical & Biomolecular Engineering,4380,1,0,2307,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1474,1.162241039,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Fellow,Aerospace  Mechanical & Mechatronic Engineering,5039,1,1,1281,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1475,1.162244289,0,Professor,Civil Engineering,5403,Lecturer,Electrical & Information Engineering,3100,0,0,2303,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1476,1.162288989,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6558,Professor,Civil Engineering,3023,1,0,3535,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1477,1.162363884,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Electrical & Information Engineering,3100,0,0,3587,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1478,1.162413518,0,Professor,Australian Centre for Field Robotics,6687,Lecturer,Civil Engineering,870,0,0,5817,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1479,1.16243774,0,Fellow,Australian Centre for Field Robotics,2118,Lecturer,Information Technologies,699,0,0,1419,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1480,1.162447967,0,Professor,Information Technologies,6243,Professor,Civil Engineering,3457,1,0,2786,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1481,1.162567134,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Civil Engineering,1126,0,0,5561,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1482,1.162628815,0,Professor,Information Technologies,6243,Lecturer,Electrical & Information Engineering,422,0,0,5821,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1483,1.162634431,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Civil Engineering,2988,0,0,3699,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1484,1.162635802,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,5039,Professor,Civil Engineering,3023,0,0,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1485,1.162768618,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Fellow,Australian Centre for Field Robotics,1371,1,0,2387,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1486,1.162769902,0,Lecturer,Australian Centre for Field Robotics,6610,Lecturer,Civil Engineering,2791,1,0,3819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1487,1.162792619,0,Professional,Chemical & Biomolecular Engineering,6687,Fellow,Information Technologies,391,0,0,6296,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1488,1.162806537,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Lecturer,Electrical & Information Engineering,422,0,0,3770,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1489,1.162821714,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Fellow,Civil Engineering,1126,0,0,3066,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1490,1.162952168,0,Chair,Electrical & Information Engineering,3233,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,1149,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1491,1.163123624,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Electrical & Information Engineering,3100,0,0,3587,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1492,1.163129334,0,Professor,Information Technologies,5648,Professor,Civil Engineering,3457,1,0,2191,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1493,1.163222982,0,Professor,Information Technologies,6243,Lecturer,Information Technologies,699,0,1,5544,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1494,1.163246032,0,Professor,Civil Engineering,3457,Lecturer,Civil Engineering,2553,0,1,904,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1495,1.163249576,0,Lecturer,Australian Centre for Field Robotics,6610,Professor,Chemical & Biomolecular Engineering,2743,0,0,3867,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1496,1.163337886,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Fellow,Australian Centre for Field Robotics,3408,1,0,350,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1497,1.16344891,0,Lecturer,Electrical & Information Engineering,3100,Professor,Civil Engineering,3639,0,0,539,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1498,1.163695116,0,Professor,Australian Centre for Field Robotics,6687,Professional,Chemical & Biomolecular Engineering,6687,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1499,1.163719848,0,Professor,Electrical & Information Engineering,6687,Fellow,Australian Centre for Field Robotics,4563,0,0,2124,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1500,1.163790258,0,Professor,Civil Engineering,4472,Lecturer,Electrical & Information Engineering,422,0,0,4050,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1501,1.16395166,0,Professor,Civil Engineering,6687,Lecturer,Electrical & Information Engineering,422,0,0,6265,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1502,1.163953442,0,Professor,Civil Engineering,3457,Fellow,Civil Engineering,636,0,1,2821,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1503,1.163980016,0,Fellow,Australian Centre for Field Robotics,4563,Professor,Chemical & Biomolecular Engineering,2743,0,0,1820,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1504,1.164058758,0,Professor,Electrical & Information Engineering,6687,Professor,Civil Engineering,3023,1,0,3664,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1505,1.164085626,0,Professor,Australian Centre for Field Robotics,6666,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,0,0,2908,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1506,1.164251084,0,Lecturer,Chemical & Biomolecular Engineering,5357,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,0,0,2257,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1507,1.164465191,0,Fellow,Australian Centre for Field Robotics,4563,Lecturer,Electrical & Information Engineering,422,0,0,4141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1508,1.164499142,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Electrical & Information Engineering,3100,0,0,3587,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1509,1.164558725,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Chemical & Biomolecular Engineering,5357,0,0,1330,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1510,1.164617997,0,Professor,Electrical & Information Engineering,6404,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1511,1.164649327,0,Professor,Information Technologies,6687,Lecturer,Information Technologies,699,0,1,5988,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1512,1.164720854,0,Professor,Information Technologies,1765,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,1,0,4922,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1513,1.164747512,0,Professor,Civil Engineering,1175,Professor,Chemical & Biomolecular Engineering,2743,1,0,1568,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1514,1.164833468,0,Lecturer,Australian Centre for Field Robotics,6610,Lecturer,Civil Engineering,1599,1,0,5011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1515,1.164944642,0,Professor,Australian Centre for Field Robotics,6666,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,1,0,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1516,1.164967211,0,Fellow,Australian Centre for Field Robotics,1371,Professor,Civil Engineering,3639,0,0,2268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1517,1.165002915,0,Professional,Chemical & Biomolecular Engineering,6687,Lecturer,Civil Engineering,3105,0,0,3582,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1518,1.165046128,0,Professor,Australian Centre for Field Robotics,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,0,0,2929,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1519,1.165149838,0,Lecturer,Electrical & Information Engineering,3100,Lecturer,Civil Engineering,3105,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1520,1.16517688,0,Professional,Chemical & Biomolecular Engineering,6687,Lecturer,Chemical & Biomolecular Engineering,335,0,1,6352,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1521,1.165185388,0,Professor,Information Technologies,1765,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,1,0,2427,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1522,1.165235163,0,Fellow,Australian Centre for Field Robotics,2118,Professor,Information Technologies,5074,0,0,2956,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1523,1.165372066,0,Professor,Information Technologies,6243,Professor,Civil Engineering,3639,1,0,2604,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1524,1.165422635,0,Professor,Information Technologies,6243,Lecturer,Civil Engineering,870,0,0,5373,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1525,1.165554616,0,Professor,Civil Engineering,5403,Lecturer,Civil Engineering,3105,0,1,2298,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1526,1.165632281,0,Lecturer,Civil Engineering,1599,Lecturer,Electrical & Information Engineering,422,1,0,1177,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1527,1.165700067,0,Professor,Civil Engineering,213,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,0,0,4169,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1528,1.165869817,0,Professor,Information Technologies,6543,Fellow,Information Technologies,305,0,1,6238,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1529,1.165945349,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Information Technologies,6543,1,0,144,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1530,1.166187453,0,Fellow,Civil Engineering,1091,Professional,Chemical & Biomolecular Engineering,6687,0,0,5596,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1531,1.166362654,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,4192,Fellow,Information Technologies,363,0,0,3829,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1532,1.166473239,0,Professor,Australian Centre for Field Robotics,6687,Lecturer,Information Technologies,699,0,0,5988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1533,1.166700736,0,Professor,Australian Centre for Field Robotics,6687,Lecturer,Civil Engineering,2988,0,0,3699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1534,1.166769132,0,Professor,Civil Engineering,3023,Fellow,Civil Engineering,1126,0,1,1897,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1535,1.166770339,0,Professor,Civil Engineering,213,Fellow,Civil Engineering,1126,0,1,913,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1536,1.166910228,0,Lecturer,Aerospace  Mechanical & Mechatronic Engineering,2159,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,0,1,1599,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1537,1.167009702,0,Professor,Civil Engineering,4472,Fellow,Civil Engineering,636,0,1,3836,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1538,1.167012082,0,Chair,Chemical & Biomolecular Engineering,3370,Fellow,Civil Engineering,1126,0,0,2244,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1539,1.167050431,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Chemical & Biomolecular Engineering,4380,1,0,2307,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1540,1.16708277,0,Professor,Electrical & Information Engineering,6687,Fellow,Australian Centre for Field Robotics,1371,0,0,5316,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1541,1.167087024,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Information Technologies,699,0,0,5988,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1542,1.167431791,0,Professor,Civil Engineering,4472,Fellow,Civil Engineering,1126,0,1,3346,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1543,1.167452689,0,Professor,Australian Centre for Field Robotics,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1544,1.167516032,0,Fellow,Information Technologies,363,Lecturer,Civil Engineering,2988,0,0,2625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1545,1.167534622,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,Professor,Civil Engineering,1581,1,0,2065,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1546,1.167602472,0,Fellow,Information Technologies,363,Chair,Chemical & Biomolecular Engineering,3370,0,0,3007,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1547,1.167604968,0,Professional,Chemical & Biomolecular Engineering,6687,Lecturer,Civil Engineering,2988,0,0,3699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1548,1.167656934,0,Professor,Electrical & Information Engineering,6687,Professor,Information Technologies,6543,1,0,144,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1549,1.168037544,0,Lecturer,Chemical & Biomolecular Engineering,5357,Professor,Civil Engineering,3023,0,0,2334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1550,1.168046641,0,Professional,Chemical & Biomolecular Engineering,6687,Professor,Information Technologies,6543,0,0,144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1551,1.168057594,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Information Technologies,3968,1,0,2719,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1552,1.168164186,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3100,1,1,2051,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1553,1.168169811,0,Lecturer,Chemical & Biomolecular Engineering,5357,Lecturer,Electrical & Information Engineering,3100,1,0,2257,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1554,1.168425233,0,Fellow,Australian Centre for Field Robotics,2118,Lecturer,Civil Engineering,2988,0,0,870,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1555,1.168437742,0,Professor,Chemical & Biomolecular Engineering,4920,Lecturer,Civil Engineering,3105,0,0,1815,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1556,1.168466801,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6558,Professor,Information Technologies,6243,1,0,315,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1557,1.168474343,0,Professor,Information Technologies,1765,Lecturer,Civil Engineering,1599,0,0,166,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1558,1.168513911,0,Professor,Information Technologies,5074,Fellow,Information Technologies,363,0,1,4711,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1559,1.168589935,0,Professor,Civil Engineering,3023,Lecturer,Civil Engineering,3105,0,1,82,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1560,1.168609814,0,Professor,Information Technologies,5074,Professor,Civil Engineering,3457,1,0,1617,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1561,1.168749784,0,Professor,Information Technologies,6543,Professor,Information Technologies,5648,1,1,895,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1562,1.168837698,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Information Technologies,363,0,0,6324,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1563,1.168870395,0,Fellow,Australian Centre for Field Robotics,1371,Lecturer,Civil Engineering,1599,0,0,228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1564,1.169016754,0,Fellow,Australian Centre for Field Robotics,3408,Professor,Chemical & Biomolecular Engineering,2743,0,0,665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1565,1.169094086,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,Lecturer,Electrical & Information Engineering,3100,0,0,658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1566,1.169161361,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Fellow,Australian Centre for Field Robotics,4563,0,0,2124,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1567,1.169169713,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Lecturer,Australian Centre for Field Robotics,6610,0,0,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1568,1.169251126,0,Chair,Electrical & Information Engineering,3233,Lecturer,Information Technologies,699,0,0,2534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1569,1.169357745,0,Lecturer,Civil Engineering,2553,Lecturer,Electrical & Information Engineering,422,1,0,2131,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1570,1.169391594,0,Lecturer,Chemical & Biomolecular Engineering,5357,Lecturer,Civil Engineering,2553,1,0,2804,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1571,1.169447885,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1572,1.169494354,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,4382,Professor,Civil Engineering,3457,0,0,925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1573,1.169500719,0,Lecturer,Civil Engineering,2553,Fellow,Civil Engineering,1126,0,1,1427,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1574,1.169520646,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Civil Engineering,3023,1,0,3664,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1575,1.169655379,0,Fellow,Civil Engineering,1126,Fellow,Civil Engineering,636,1,1,490,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1576,1.169657975,0,Fellow,Australian Centre for Field Robotics,2118,Lecturer,Chemical & Biomolecular Engineering,5357,0,0,3239,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1577,1.169659709,0,Professor,Information Technologies,5781,Professor,Civil Engineering,3023,1,0,2758,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1578,1.169895447,0,Fellow,Australian Centre for Field Robotics,2118,Fellow,Aerospace  Mechanical & Mechatronic Engineering,5039,1,0,2921,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1579,1.169973792,0,Professional,Chemical & Biomolecular Engineering,6687,Fellow,Aerospace  Mechanical & Mechatronic Engineering,3758,0,0,2929,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580,1.16998916,0,Professor,Information Technologies,6687,Professional,Chemical & Biomolecular Engineering,6687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1581,1.169998672,0,Lecturer,Civil Engineering,2988,Fellow,Information Technologies,391,0,0,2597,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1582,1.170025273,0,Fellow,Civil Engineering,6687,Professor,Information Technologies,5074,0,0,1613,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1583,1.170058235,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Information Technologies,5781,1,0,906,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1584,1.170086976,0,Professor,Civil Engineering,5403,Professor,Information Technologies,5074,1,0,329,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1585,1.170453975,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Chair,Chemical & Biomolecular Engineering,3370,0,0,3317,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1586,1.170490596,0,Professor,Information Technologies,6243,Professor,Civil Engineering,4472,1,0,1771,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1587,1.170551991,0,Professor,Civil Engineering,213,Lecturer,Electrical & Information Engineering,422,0,0,209,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1588,1.170564122,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,5039,Lecturer,Civil Engineering,3105,0,0,1934,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1589,1.170610053,0,Professor,Information Technologies,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1590,1.1706427,0,Lecturer,Civil Engineering,870,Fellow,Civil Engineering,1126,0,1,256,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1591,1.170793824,0,Fellow,Aerospace  Mechanical & Mechatronic Engineering,1049,Chair,Chemical & Biomolecular Engineering,3370,0,0,2321,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1592,1.170922952,0,Lecturer,Civil Engineering,2791,Lecturer,Electrical & Information Engineering,422,1,0,2369,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1593,1.170959538,0,Professor,Aerospace  Mechanical & Mechatronic Engineering,6687,Professor,Aerospace  Mechanical & Mechatronic Engineering,3646,1,1,3041,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
